Source,Target
56093,4108197
56093,4135200
56093,5375996
56093,4124488
56093,4927935
56093,5350467
56093,4982665
56093,4109085
56093,5658763
56093,14216161
56093,4113145
56093,4119484
56105,4655931
56105,4160431
56105,4832078
56105,4879635
56105,5320852
56105,14058771
56105,14114329
56105,13139740
56105,4850054
56105,14489802
56105,5732693
56105,18120782
56105,4733602
56137,1089082
56137,13654332
56137,13726254
56137,4109412
56137,4114796
56137,4115724
56137,4117022
56137,4117996
56137,4166396
56137,4196606
56137,4212921
56137,4212922
56137,4224456
56137,4224897
56137,4256333
56137,4365922
56137,4526213
56137,4543623
56137,4547176
56137,4547725
56137,4581859
56137,45843
56137,4601935
56137,4609051
56137,4630528
56137,5523580
56137,6083387
56157,4329613
56157,4190535
56157,4922792
56157,4134573
56157,5962951
56157,6046571
56157,1090683
56157,13002124
56157,45927
56157,5748730
56157,4190252
56157,4188332
56157,4131572
56157,4102576
56158,15395569
56158,5960883
56158,4627510
56158,5117668
56158,14151101
56158,4186092
56158,4864667
56158,4209849
56158,4990488
56158,5340134
56158,4352464
56158,5707043
56158,4373951
56158,4177914
56158,4573354
56159,4567097
56159,4931648
56159,4186092
56159,4956917
56159,4211874
56159,4765721
56159,4166547
56159,4619597
56159,4352464
56159,4565226
56159,4108416
56159,4573354
56173,13251209
56173,13475354
56173,13654325
56173,13729390
56173,14907713
56173,168434
56173,4263744
56173,4342137
56173,4675794
56173,4761801
56173,5271577
56173,5409086
56173,5550265
56173,5838387
56173,5881807
56173,6068257
56174,14907713
56174,4211781
56174,4405572
56174,4769073
56174,4803479
56174,4858922
56174,5003408
56174,5062523
56174,5149575
56174,5615176
56175,1191265
56175,13013241
56175,13025480
56175,13319284
56175,13940213
56175,14228777
56175,4110912
56175,4161440
56175,4210780
56175,4416511
56175,4560419
56175,4622438
56175,4680711
56175,4718748
56175,4723238
56175,4765091
56175,4778272
56175,4882248
56175,5106387
56175,5168514
56175,5269225
56175,5346390
56175,5356729
56175,5380692
56175,5451912
56175,5528242
56175,5550151
56175,5697379
56175,5806584
56175,6029938
56175,6049437
56176,4816302
56176,4983822
56176,5299897
56176,13694490
56176,13902219
56176,167095
56176,175785
56176,175786
56176,236354
56176,4107266
56176,4127759
56176,4256870
56176,4309955
56176,4315055
56176,4331330
56176,4335623
56176,4339426
56176,4341055
56176,4341909
56176,4347290
56176,4350066
56176,4363113
56176,4367980
56176,4368514
56176,4368515
56176,4368516
56176,4372292
56176,4374931
56177,56178
56177,5806584
56177,5919593
56177,61868
56177,61869
56177,1125237
56177,14207060
56177,14907713
56177,4098765
56177,4108384
56177,4117187
56177,4136039
56177,4139786
56177,4152216
56177,4219009
56177,4219284
56177,4326772
56177,4334138
56177,4364776
56177,4433582
56177,4540654
56177,4541178
56177,4543319
56177,4546942
56177,4547712
56177,4810936
56177,4841336
56177,4993956
56177,5026302
56177,50563
56177,5169141
56177,5432796
56178,1092469
56178,1109303
56178,13641241
56178,14207060
56178,14907713
56178,4113126
56178,4115981
56178,4117187
56178,4134760
56178,4138443
56178,4169903
56178,4208648
56178,4218516
56178,4219284
56178,4364339
56178,4364776
56178,4541083
56178,4547712
56178,4760516
56178,4810936
56178,4939751
56178,5050181
56178,5086619
56178,5143128
56178,56177
56178,5919593
56178,6020658
56178,61868
56178,61869
56186,14342227
56186,14814146
56186,14933256
56186,163645
56186,16748065
56186,4115179
56186,4202377
56186,4202825
56186,4299103
56186,4463160
56186,4603214
56186,4604606
56186,4817573
56186,48256
56186,4846098
56186,4935452
56186,5071695
56186,50854
56186,5806584
56186,5862401
56186,13672998
56186,13983448
56187,4123823
56187,13262900
56187,48004
56187,4135310
56187,4125183
56188,1101915
56188,4118567
56188,4139706
56188,4511989
56188,1090831
56188,4526613
56188,1053932
56193,13578996
56193,13672206
56193,13672207
56193,13939454
56193,14154223
56193,14235658
56193,14907713
56193,169862
56193,4374963
56193,4933246
56193,6059570
56201,1173700
56201,4368542
56201,5388499
56201,1121809
56201,1172890
56201,1114791
56201,5445799
56201,5350948
56201,4945634
56201,5625039
56201,4673526
56201,1180931
56201,1236795
56201,14332933
56201,14490145
56201,1120154
56201,4115125
56201,21007112
56201,21007111
56201,13672998
56201,4111981
56202,4164255
56202,4880907
56202,5925626
56202,5715811
56202,13366680
56202,4194426
56234,4353514
56234,4135158
56234,4185333
56234,4170541
56234,4569409
56234,4193485
56234,4154463
56234,5049075
56234,4129037
56234,4703781
56234,4703780
56234,4115931
56234,4137852
56234,4860878
56234,4112670
56235,6054163
56235,4384885
56235,5092696
56235,4104028
56235,14076205
56235,4934494
56235,5820420
56235,14050868
56235,4195333
56235,4379579
56235,4169600
56235,4097026
56235,5066241
56235,4883514
56235,4993167
56235,4903950
56235,12985185
56235,5809185
56235,5497778
56235,5299162
56235,14223068
56235,13881211
56235,5334670
56235,14045924
56235,13411672
56235,13207779
56236,5481250
56236,4129423
56236,5336834
56236,4108045
56236,5104873
56236,5772117
56236,5010393
56236,5780487
56236,5349736
56236,5824459
56236,5776470
56236,4161117
56236,5349687
56257,4131090
56257,4134625
56257,4720040
56257,46207
56257,4265093
56257,5135850
56257,4620970
56257,4138385
56257,4128110
56257,13698902
56257,4647720
56257,4135411
56256,11947215
56256,13764136
56256,13788706
56256,5971975
56256,4364788
56256,4179634
56256,13433593
56256,14046254
56256,4181255
56256,4121049
56256,4173151
56256,4581229
56256,4754845
56256,1132284
56256,4108513
56256,5345376
56256,13067187
56256,5709395
56256,4161717
56256,4426215
56256,14287192
56256,4275743
56256,4118776
56256,4100071
56256,13141997
56256,4340915
56256,4128322
56256,5813971
56281,5441444
56281,4143409
56281,5962951
56281,18887318
56281,4127874
56281,4102767
56281,4130375
56281,4976340
56281,15409490
56281,5047285
56281,4101677
56281,1079190
56281,4720788
56281,814779
56281,4132969
56281,1146542
56281,4124106
56281,4128662
56281,4138789
56297,4141297
56297,4141588
56297,4127019
56297,4128545
56297,4135474
56297,4104656
56297,4197478
56297,4114702
56297,5512560
56297,4125131
56297,4672290
56297,4113942
56310,1086224
56310,4124150
56310,4128441
56310,4136605
56310,4160044
56310,4170425
56310,4172138
56310,4246566
56310,4405319
56310,4545894
56310,4734404
56310,4857581
56310,4956917
56310,4981797
56310,13724354
56310,14069871
56310,17815805
56311,14427334
56311,14486385
56311,4105046
56311,4136036
56311,5580216
56311,5774393
56333,1089634
56333,1092652
56333,16578437
56333,4345920
56333,4351616
56333,4360543
56333,4568762
56333,4569178
56333,4576120
56333,4579868
56333,4590472
56333,4591963
56333,4604726
56333,4614067
56333,4873517
56333,4883172
56333,4899001
56333,4916550
56333,4919752
56333,4922970
56333,4943078
56333,4945527
56333,5328724
56333,5338974
56333,5370121
56334,4174666
56334,4516940
56334,14068460
56334,14114931
56334,14290956
56334,17812054
56339,4201638
56339,4210730
56339,4622821
56339,4746023
56339,4967884
56339,5833841
56339,5950913
56339,14102844
56339,14234264
56339,16349858
56340,13118193
56340,14059832
56340,14209289
56340,14283390
56340,15395569
56340,4106281
56340,4129789
56340,4130965
56340,4160044
56340,4164594
56340,4169033
56340,4195172
56340,4290446
56340,4348613
56340,4368384
56340,4571918
56340,4591750
56340,4604875
56340,4613171
56340,4621259
56340,4703848
56340,4860246
56340,4902893
56340,4938887
56340,4983662
56340,5451892
56340,5642712
56340,6024780
56341,4211089
56341,4332451
56341,4624019
56341,4627995
56341,4818425
56341,4853116
56341,5001318
56341,5157502
56341,5541460
56341,5547855
56341,1116554
56341,1241194
56341,163802
56341,4123823
56341,4129188
56341,4135230
56341,4135592
56341,4186454
56342,14330531
56342,14888700
56342,4102085
56342,4105484
56342,4106461
56342,4111366
56342,4116044
56342,4118356
56342,4164659
56342,4166663
56342,4171474
56342,4172185
56342,4197311
56342,4197606
56342,4206831
56342,4213341
56342,4621446
56342,4625785
56342,4627386
56342,49363
56342,4957281
56342,4968525
56342,4970370
56342,4983098
56342,4989453
56342,4995727
56342,4997581
56342,5003150
56342,5006665
56342,5099998
56342,5840530
56342,806610
56343,4902576
56343,5043416
56343,5103550
56343,5106294
56343,5311527
56343,5435359
56343,1095019
56343,14207060
56343,4117792
56343,4138924
56343,4179068
56343,4270279
56343,4399614
56343,4538858
56343,4542734
56343,4553744
56343,4575171
56343,4587740
56343,4589894
56343,4590823
56343,4616756
56343,46753
56343,4846415
56416,4123393
56416,4134571
56416,4139222
56416,50407
56416,805212
56416,806526
56416,4103464
56416,4106489
56416,4152046
56416,4200775
56416,4201268
56416,4201637
56416,4210728
56416,4213017
56416,4214772
56416,4555955
56416,4558851
56416,4569407
56416,4581236
56416,4581237
56416,4592401
56416,4630722
56416,4633478
56416,4975729
56416,4979098
56416,4987900
56416,4999788
56416,5806584
56416,13675226
56416,13708108
56416,14047217
56416,14067096
56416,14105729
56416,14329863
56416,14354554
56416,14907713
56416,16557815
56416,16559124
56416,16560060
56416,16560758
56416,16560759
56416,18120369
56416,19870232
56417,4357685
56417,4357771
56417,4371172
56417,4430835
56417,4524630
56417,4615812
56417,4616018
56417,4819302
56417,4910774
56417,5034151
56417,5263843
56417,6017822
56417,6034750
56417,163787
56417,166779
56417,171284
56417,4271931
56418,1057731
56418,1079436
56418,1080549
56418,1092788
56418,1097506
56418,1151070
56418,234799
56418,4097588
56418,4138849
56418,4361243
56418,4364954
56418,4541675
56418,4543319
56418,4711609
56418,4731191
56418,4810936
56418,56177
56418,5919593
56419,1101468
56419,11993330
56419,4100095
56419,4114394
56419,4120285
56419,4403900
56419,4542362
56419,4546826
56419,4610078
56419,4619357
56419,50400
56419,5083512
56419,6034749
56419,768405
56420,163885
56420,166208
56420,167098
56420,4133197
56420,4288480
56420,4363704
56420,46243
56420,46909
56420,46910
56420,4727915
56420,4815091
56420,5028167
56420,5576334
56421,1179556
56421,4101989
56421,4203674
56421,4204730
56421,4336067
56421,4525166
56421,4816450
56421,49079
56421,5641627
56421,5760861
56427,4114458
56427,5351123
56427,5820999
56427,4824675
56427,4186975
56427,4944650
56427,4155220
56427,4789106
56427,5577483
56427,4944651
56427,4593518
56427,4440452
56427,4683155
56427,4695662
56427,4683147
56427,5648492
56427,4880674
56427,1155032
56427,6049735
56427,5655944
56427,4514334
56427,4149942
56427,4514336
56428,4556469
56428,5663055
56428,4492582
56428,5661299
56428,13605145
56428,4343501
56428,14003646
56428,18868749
56428,14087883
56428,14401069
56428,4657732
56428,13515250
56428,4773629
56428,5439728
56428,4943730
56428,4945207
56428,6081212
56428,14003656
56428,4936536
56428,4199733
56428,14477744
56428,14099672
56428,14378999
56428,4697483
56428,5648357
56428,5504880
56429,5344362
56429,5460771
56429,4097399
56429,13184644
56429,5714629
56429,13759302
56429,5869903
56429,5460481
56429,5052149
56429,6054853
56429,5251121
56429,4780645
56429,5721930
56429,5714630
56429,5714631
56429,5707332
56429,5153431
56429,5655169
56429,5704831
56429,4304246
56429,16695571
56430,4554089
56430,4980073
56430,4175162
56430,5387707
56430,5054632
56430,4562439
56430,13233344
56430,4170004
56430,5078364
56430,4585166
56430,4691560
56430,18139800
56430,4178001
56430,803529
56430,13033505
56430,5108412
56430,4682238
56430,4918182
56430,4214361
56430,4185707
56430,5765518
56430,4355279
56430,14414713
56430,4179145
56430,4625472
56430,4557179
56430,4742861
56430,4614050
56430,4937231
56430,4316388
56430,4937492
56430,4128065
56430,4113955
56430,4583140
56430,14087040
56430,4797728
56430,4177223
56430,4933967
56431,4307464
56431,803545
56431,13361999
56431,4128558
56431,5147780
56431,13550853
56431,4141753
56431,4218380
56431,1151432
56431,13953079
56431,4750873
56431,13253508
56431,14158294
56431,13416937
56431,1079582
56431,1117307
56431,4939243
56431,1169720
56431,13330506
56431,1079581
56431,804300
56431,4120596
56432,13696518
56432,13516139
56432,5773407
56432,13428781
56432,5885298
56432,5651370
56432,4962590
56432,5220952
56432,4223632
56433,4178703
56433,4316257
56433,5347059
56433,4892775
56433,5170970
56433,4361662
56433,5636066
56433,14198802
56433,4340377
56433,4291874
56433,5336778
56433,4685708
56433,5709854
56433,13541590
56433,5550263
56433,13416938
56434,4579372
56434,5094304
56434,4746879
56434,1098361
56434,6030773
56434,14836410
56434,4842934
56434,4130869
56434,4405841
56434,4138624
56434,4769589
56434,4108117
56434,13955559
56434,4272658
56434,18904505
56434,13000454
56434,1098367
56434,5924895
56434,4142257
56434,1094335
56434,13940171
56434,14161330
56434,1098380
56434,14151001
56435,12994488
56435,5706980
56435,4653253
56435,4103202
56435,13927227
56438,5552039
56438,5688759
56438,5762934
56438,5880359
56438,6055790
56438,13586290
56438,13730228
56438,13770113
56438,14481062
56438,4104929
56438,4106863
56438,4107533
56438,4110875
56438,4117554
56438,4119621
56438,4121428
56438,4135388
56438,4141366
56438,4183707
56438,4186225
56438,4558253
56438,4919474
56438,4948651
56438,52688
56438,5362566
56438,5511222
56442,4372928
56442,4245518
56442,4724478
56442,5418644
56442,4276366
56442,4277710
56442,5332167
56442,11947555
56442,4253595
56442,14028302
56442,4270328
56442,4508297
56442,4264848
56442,4260687
56442,14450081
56442,4238131
56442,4518109
56442,4266734
56442,5806584
56442,4232893
56442,4279604
56442,4390016
56442,125113
56442,19873653
56442,4879915
56442,14288312
56442,4220933
56442,4264133
56442,4276443
56442,4228435
56442,4279595
56442,4133910
56442,4277632
56442,14907713
56442,4276295
56442,4266736
56442,4600883
56443,4519656
56443,4374234
56443,4347249
56443,4373714
56443,4268111
56443,5030820
56443,4312455
56443,4351059
56443,4317793
56443,4338593
56443,16742417
56443,4753421
56443,4858172
56443,4718740
56443,4287585
56443,5055827
56443,5105274
56443,4370107
56443,4255951
56443,4341789
56443,4847760
56443,4640380
56443,4318547
56443,4926975
56443,4363878
56443,4331645
56443,4347250
56443,162791
56443,4341490
56443,168203
56443,4330925
56443,5065219
56443,4181919
56443,4530286
56455,4328953
56455,4332144
56455,4351609
56455,4372412
56455,4372546
56455,4372635
56455,4373709
56455,4501200
56455,4505653
56455,46125
56455,4631426
56455,5432063
56455,5793196
56455,5806584
56455,14097352
56455,14490596
56455,14907713
56455,163489
56455,4102562
56455,4103327
56455,4111969
56455,4122424
56455,4123287
56455,4124386
56455,4127032
56455,4129496
56455,4129838
56455,4131628
56455,4131937
56455,4132240
56455,4132402
56455,4134740
56455,4135911
56455,4139292
56455,4140508
56455,4142786
56455,4195910
56455,4314416
56456,13986422
56456,14127791
56456,4106212
56456,4116893
56456,4137174
56456,4315161
56456,4325930
56456,4349673
56456,4355222
56456,4509323
56456,4525458
56456,4672394
56456,4736499
56456,5723530
56456,6055991
56456,6067298
56457,164470
56457,16590384
56457,4132919
56457,4132920
56457,4355596
56457,4364902
56457,48251
56457,49054
56457,5330069
56458,4127970
56458,4308421
56458,4314505
56458,49120
56458,51537
56458,166483
56458,4111052
56458,4319782
56458,4320702
56458,4322588
56458,4328291
56458,4332144
56458,4344943
56458,4361621
56458,4510292
56458,4550501
56458,5058841
56458,5106244
56458,16789149
56459,130004
56459,14097352
56459,14892014
56459,14907713
56459,163885
56459,4103327
56459,4110282
56459,4111052
56459,4124987
56459,4127971
56459,4129838
56459,4134470
56459,4139810
56459,4213320
56459,4314416
56459,4352105
56459,4353516
56459,4356281
56459,4364335
56459,4367320
56459,4373739
56459,46910
56459,5133448
56459,5806584
56460,4587749
56460,4576212
56460,4573127
56460,163342
56460,20791873
56460,14187925
56460,14097352
56460,4933296
56460,4600925
56460,4372784
56460,4371204
56460,4363247
56460,4362864
56460,4361683
56460,4355860
56460,4354179
56460,4353543
56460,4353360
56460,4348302
56460,4335521
56460,4335520
56460,4333082
56460,4328860
56460,4318205
56460,4214938
56460,4172469
56460,4104715
56460,4104714
56460,167678
56460,166919
56460,166629
56460,165302
56460,163921
56460,163541
56460,163364
56461,4119223
56461,4136633
56461,4137615
56461,4140514
56461,4334908
56461,4334983
56461,46281
56461,4851372
56461,48558
56461,50321
56461,50898
56461,52156
56461,5220869
56462,1142473
56462,13675324
56462,14194126
56462,14907713
56462,4102562
56462,4136230
56462,4137243
56462,4287967
56462,4289067
56462,4302005
56462,4307703
56462,4316244
56462,4330369
56462,4332144
56462,4332147
56462,4335524
56462,4351341
56462,4358134
56462,4443191
56462,4622046
56462,5672552
56462,5824574
56463,4357505
56463,6034985
56463,4119223
56463,4132534
56463,4132776
56463,4132919
56463,4332812
56463,4333539
56463,4334983
56463,4337614
56463,4339194
56463,4355935
56464,4431082
56464,4504367
56464,4512964
56464,169041
56464,169380
56464,170412
56464,4101989
56464,4128386
56464,4132671
56464,4135911
56464,4138440
56464,4209842
56464,4317349
56464,4317914
56464,4322935
56464,4327008
56464,4333040
56464,4356281
56464,4359300
56464,4555516
56464,46284
56464,4688704
56464,4688705
56464,4745779
56464,4850204
56464,4850571
56464,4887011
56464,49121
56464,50896
56464,50900
56464,5123563
56464,51937
56464,5432063
56464,5660273
56464,803875
56465,162827
56465,4117890
56465,4130996
56465,4137585
56465,4139659
56465,4141598
56465,4316300
56465,4316301
56465,4371968
56465,49975
56478,4106831
56478,13295391
56478,14214136
56478,14120511
56478,4186714
56478,14278180
56478,14233286
56478,4988077
56478,14161413
56478,13525825
56478,4864987
56478,5519406
56478,4184581
56478,4874657
56478,14235351
56478,13412059
56478,5643707
56478,5929345
56478,4097027
56730,4128670
56730,5762934
56730,5019778
56730,5639601
56730,4110873
56743,1092683
56743,13785321
56743,164791
56743,239246
56743,4119222
56743,4133183
56743,4133876
56743,4333539
56743,4337614
56743,4580048
56743,4586617
56743,45883
56743,4855739
56743,4896187
56743,5025198
56743,5246002
56743,5263772
56743,5276307
56743,5547994
56753,13811459
56754,13292836
56754,13475624
56754,13641669
56754,13692356
56754,13767180
56754,13767181
56754,14152804
56754,14317441
56754,14908081
56754,4112563
56754,4205559
56754,4933258
56754,4964492
56754,4975059
56754,5107432
56754,5249819
56754,5691821
56754,5768192
56754,5914912
56803,4132212
56803,4142333
56803,5589889
56803,13449313
56803,4106158
56803,13658201
56803,5246782
56803,4108333
56803,4135226
56803,18904807
56803,13939931
56803,5266425
56803,4139043
56803,4185637
56803,4116542
56803,54400
56803,4546859
56803,4108334
56803,5337399
56803,4572925
56803,13664949
56803,4140476
56803,4643623
56803,21025104
56803,4348223
56803,4443552
56803,5926989
56803,4516294
56803,13939788
56803,13463314
56803,5219666
56803,1080544
56803,14130238
56803,4136619
56803,5936046
56803,4138508
56803,13410831
56803,4804279
56804,4359686
56804,4116138
56804,5023172
56804,4190180
56804,4825100
56804,4134380
56804,4204215
56804,4121344
56804,4632879
56804,52590
56804,4112365
56804,4570618
56804,47336
56804,4613946
56804,4627646
56804,4363514
56804,174369
56804,4119278
56804,4582440
56804,4139830
56804,5091594
56804,4110107
56804,4198170
56804,4573005
56804,4628111
56804,4369930
56804,51233
56826,4771961
56826,13594229
56826,5541882
56826,5509822
56826,14406551
56826,6040336
56826,4111397
56874,4975854
56874,4626442
56874,4189685
56874,4098548
56874,4142836
56874,4142630
56874,4919337
56874,4107149
56874,4124592
56874,4103934
56874,54852
56874,4132383
56874,4137645
56874,4133191
56874,5036454
56874,54849
56874,13023944
56874,56905
56874,4116093
56874,4113349
56874,4131668
56874,13851118
56874,13459520
56874,4142837
56874,56183
56874,4137365
56875,14228141
56875,13592590
56875,14165164
56875,14025622
56875,4128986
56875,4126372
56875,4338238
56875,4391401
56875,4099126
56875,4384960
56875,5630937
56875,4972907
56875,5855026
56875,4175202
56875,4777235
56875,5456878
56875,5960797
56875,4158508
56875,4112045
56875,13971783
56876,4126784
56876,56875
56876,46148
56876,5630937
56876,238704
56876,13175168
56877,5916390
56878,49313
56879,14225262
56879,19108260
56879,4374196
56879,4597423
56880,4134219
56881,4796930
56881,5458918
56881,4101080
56881,14171526
56881,5439734
56916,5001629
56916,5001630
56916,5330786
56916,13793254
56916,14071591
56916,14450179
56916,14487240
56916,16558002
56916,16561310
56916,16561539
56916,50048
56916,1124316
56916,1137375
56916,4196445
56916,4840434
56916,4963783
56916,4995852
56917,13751807
56926,4161040
56926,14450185
56926,4935203
56926,4919546
56926,4209985
56926,5325235
56926,14209826
56926,4972707
56926,5532029
56926,4979753
56926,805116
56926,5647054
56926,807546
56926,14081239
56928,5165585
56928,4365328
56928,166200
56928,5806584
56928,4372781
56928,4982059
56928,166492
56928,4359948
56928,4342705
56928,14907713
56928,4358139
56928,4338935
56928,4359419
56928,4624201
56928,5765997
56928,5072434
56928,4364899
56928,4986313
56928,4129837
56929,55393
56929,14071019
56929,17844088
56929,4796900
56929,4314410
56929,13981965
56929,4362546
56929,4380767
56929,4359947
56929,4328409
56929,5543428
56929,13783305
56929,51932
56929,13782523
56929,4315955
56929,4827726
56929,5266168
56929,4589217
56929,5919229
56929,13360288
56929,4976191
56929,13496545
56929,4345493
56929,6040602
56929,4626544
56929,4340795
56929,13719802
56929,16558072
56929,5794813
56929,5652680
56929,4890619
56930,4541685
56930,17777315
56930,5784043
56930,13999159
56930,5167660
56930,4314510
56930,4372400
56930,5530796
56930,4322870
56930,4345948
56930,5529976
56930,19871229
56930,5529977
56930,49979
56930,15404224
56930,4623638
56930,4271865
56930,5598193
56930,4099085
56930,19871167
56934,4297786
56934,4322435
56934,4360349
56934,4370480
56934,4584726
56934,4609051
56934,4652568
56934,4685283
56934,4762411
56934,5415234
56934,5472375
56934,5497542
56934,5684010
56934,5867319
56934,125584
56934,13249955
56934,13412116
56934,16479679
56934,4123944
56934,4237513
56947,4163815
56947,4171202
56947,4178107
56947,4178109
56947,4178911
56947,4198623
56947,4201304
56947,4685073
56947,4956917
56947,4974176
56947,5073741
56947,5552799
56947,5870327
56947,6079979
56947,13561499
56947,13905481
56947,14109961
56947,14163324
56947,14173170
56947,14243840
56947,14286944
56947,14907713
56947,14223089
56947,4269559
56947,5971885
56966,5035484
56966,5615063
56969,14446178
56971,1160446
56971,1192012
56971,4100165
56971,4116763
56971,4138200
56971,4197998
56971,4684182
56971,55324
56972,13514685
56972,4099491
56972,4105937
56972,4110987
56972,4116105
56972,4126372
56972,4138541
56972,4181251
56972,4188237
56972,4199408
56972,4360669
56972,4363217
56972,4389381
56972,4596403
56972,46148
56972,46885
56972,48393
56972,48779
56972,49312
56972,4999262
56972,52625
56972,53079
56974,4217207
56974,4621637
56974,4987894
56974,804957
56978,4945367
56979,4841237
56979,5109427
57019,1139638
57019,4097588
57019,4110998
57019,4168614
57019,4169033
57019,4324645
57019,4399614
57019,4517722
57019,4524626
57019,4547576
57019,4580146
57019,4616765
57019,4623397
57019,4633774
57019,4675696
57019,4690920
57019,4796973
57019,5011976
57019,5105952
57019,5343887
57019,5430689
57019,5696942
57019,5697393
57019,13339282
57019,13541434
57019,13719477
57065,4362162
57065,4143409
57065,13192745
57065,5962951
57065,4127874
57065,19604813
57065,13398490
57065,4109164
57065,4143408
57065,4128806
57065,14367561
57065,1206129
57065,4107258
57065,46168
57065,4140750
57065,4623847
57065,46164
57065,46174
57065,4138954
57065,48482
57065,4142839
57065,1111843
57065,4134532
57065,46171
57065,5547733
57065,4128805
57065,4143412
57065,4132969
57065,1156877
57065,4121484
57065,4133900
57065,5033648
57065,4826097
57065,4741259
57065,4138789
57065,49209
57065,5765759
57065,4137706
57065,4441894
57065,4759543
57065,4423575
57065,4120466
57093,126576
57093,4111773
57093,4202731
57093,4214745
57093,4215726
57093,4279261
57093,4628703
57093,4795621
57093,4818461
57093,4855753
57093,5416637
57093,5503627
57094,4604502
57094,4605292
57094,4609772
57094,4615807
57094,47891
57094,5105952
57094,5471044
57094,5653817
57094,5691987
57094,770314
57094,1079572
57094,13584705
57094,165257
57094,4110525
57094,4114858
57094,4376660
57094,4540455
57094,4543318
57094,4590174
57095,46883
57095,4688921
57095,52612
57095,52613
57095,52614
57095,5796861
57095,1078603
57095,1090850
57095,1106919
57095,13190707
57095,4114394
57095,4115708
57095,4128440
57095,4130144
57095,4148524
57095,4154200
57095,4170425
57095,4174915
57095,4262958
57095,4350148
57095,4405409
57095,4567654
57095,4590700
57096,1096578
57096,1097768
57096,4106090
57096,4120093
57096,4138825
57096,4139885
57096,4179662
57096,4542693
57096,4543148
57096,4554454
57096,4559166
57096,4563347
57096,4574799
57096,4577080
57096,4606790
57096,4615807
57096,4937051
57096,5317482
57096,5653817
57096,5827349
57097,14266829
57097,4103724
57097,4112563
57097,4130146
57097,4141814
57097,4143712
57097,4679860
57097,4971562
57097,5000790
57097,5093552
57097,5429585
57097,5443630
57097,5654931
57097,5918670
57097,5935991
57097,1090089
57097,1121807
57097,13292836
57097,13342367
57097,13767180
57097,13767181
57097,14074383
57097,14197854
57100,4318781
57100,4323786
57100,4331467
57100,4352651
57100,4354007
57100,4365114
57100,4466566
57100,4580785
57100,4597726
57100,4600344
57100,4943458
57100,5574409
57100,1089716
57100,1096788
57100,14907713
57100,15825396
57100,173469
57101,13364152
57101,13475611
57101,13785271
57101,14239943
57101,14461914
57101,4103913
57101,4111795
57101,4125717
57101,4128669
57101,4133030
57101,4632424
57101,4744923
57101,4965798
57101,4971603
57101,4979586
57101,5005288
57101,5289717
57101,5329284
57101,5347694
57101,5663565
57101,5925319
57101,5926093
57102,4993599
57102,4582358
57102,5284453
57102,4143234
57102,4501125
57102,13377993
57102,5506170
57102,5263838
57108,4268876
57108,4284295
57108,5135498
57108,13385233
57108,14187344
57108,4223499
57108,20251215
57108,4266008
57108,5647268
57108,20276240
57108,4137271
57108,4122701
57108,13582538
57108,14005054
57108,5868877
57108,5070830
57108,5260895
57108,20292686
57108,4221059
57108,5358274
57108,6049275
57108,1213995
57109,4142135
57109,17733450
57109,4107358
57109,59410
57109,5358245
57109,12984108
57109,4142126
57109,4138927
57109,4127996
57109,15396019
57109,50006
57109,59427
57109,18887502
57109,49945
57109,19970018
57109,13028829
57110,4347374
57110,5024038
57110,5289002
57110,5549672
57110,123979
57110,4346417
57110,14236100
57110,5570340
57110,5558590
57110,14284758
57110,13713926
57110,4122733
57110,13463314
57110,4202137
57110,13959493
57110,5422024
57110,5333381
57110,4162234
57110,4126699
57110,14414181
57110,4348343
57110,13961705
57110,5417925
57110,13843158
57111,14444755
57111,4167180
57111,6047703
57111,4766987
57111,4114481
57111,13412648
57111,4985874
57111,5886622
57111,14344254
57111,5066149
57111,14489157
57111,5853314
57111,14489156
57111,5042424
57111,18901182
57111,4170545
57111,14207882
57111,4766986
57111,4457953
57111,5658760
57111,13628572
57111,4768896
57111,4189133
57111,4318437
57111,4166303
57111,13934541
57114,1089541
57114,13262900
57114,4117798
57114,4137100
57114,4564286
57114,4579437
57114,4598103
57114,4604876
57114,4869922
57114,4899925
57114,4918557
57114,4919420
57114,4943683
57114,4960850
57114,4998268
57114,5488469
57114,5804498
57117,14422355
57117,4396520
57117,4448829
57117,4508312
57117,4509661
57117,4524643
57117,47150
57117,4787184
57117,5008771
57117,5097528
57120,1176597
57120,13534038
57120,13693187
57120,13918554
57120,14100008
57120,14428855
57120,4121652
57120,4358334
57120,4564689
57120,4572378
57120,4758277
57120,4857623
57120,4940869
57121,13439583
57121,14210846
57121,14212116
57121,14446178
57121,14468626
57121,14493754
57121,4098900
57121,4099007
57121,4100689
57121,4106091
57121,4112412
57121,4113011
57121,4117007
57121,4123981
57121,4162287
57121,4175639
57121,4186206
57121,4193180
57121,4205591
57121,4330379
57121,4404909
57121,4473279
57121,46889
57121,47876
57122,14155113
57122,14456133
57122,16695914
57122,47796
57122,49097
57122,1078737
57122,1204240
57122,4099843
57122,4105624
57122,4116319
57122,4119162
57122,4124985
57122,4130213
57122,4168552
57122,4171086
57122,4180015
57122,4187978
57122,4190340
57122,4193180
57122,4262958
57122,4324259
57122,4477050
57122,4541323
57122,4598645
57122,4635242
57122,4873833
57122,4962018
57122,5123223
57122,5238592
57122,5258820
57122,5318212
57122,5411506
57122,14097352
57193,46905
57193,1124753
57193,4106744
57193,4114059
57193,4128782
57193,4192492
